country,lang,generatedAt,source,currency,divisions,league,club,clubEnglish,clubKey,clubLogo,direction,date,player,roman,playerId,transferId,dqdId,dqdNationality,nameSource,age,pos,position,nationality,nationalityFlag,otherClub,transferType,type,ftype,marketValue,marketValueNum,fee,feeValue,matched,rowMuted
Japan,ja,2026-08-05 14:37 UTC,J.LEAGUE 公式 (jleague.jp) · 移籍情報 2026/27,€,J1|J2|J3,J1,鹿島アントラーズ,,kashima,https://www.jleague.jp/image/clubs/kashima.svg,in,2026-07-20,広瀬 陸斗,,1400080,,,,,30,DF,DF,Japan,https://tmssl.akamaized.net//images/flagge/tiny/77.png?lm=1520611569,ヴィッセル神戸,新加入,transfer,other,€0.45m,0.45,?,,true,
Japan,ja,2026-08-05 14:37 UTC,J.LEAGUE 公式 (jleague.jp) · 移籍情報 2026/27,€,J1|J2|J3,J1,鹿島アントラーズ,,kashima,https://www.jleague.jp/image/clubs/kashima.svg,in,2026-07-20,ヤン マテウス,,,,,,,,FW,FW,,,カタールSC (カタール),新加入,transfer,,,,,,false,
Japan,ja,2026-08-05 14:37 UTC,J.LEAGUE 公式 (jleague.jp) · 移籍情報 2026/27,€,J1|J2|J3,J1,鹿島アントラーズ,,kashima,https://www.jleague.jp/image/clubs/kashima.svg,in,2026-06-19,マテウス ブエノ,,1650728,,,,,,MF,MF,,,清水エスパルス,新加入,transfer,,,,,,false,
Japan,ja,2026-08-05 14:37 UTC,J.LEAGUE 公式 (jleague.jp) · 移籍情報 2026/27,€,J1|J2|J3,J1,水戸ホーリーホック,,mito,https://www.jleague.jp/image/clubs/mito.svg,in,2026-07-12,河面 旺成,,1603777,,,,,32,DF,DF,Japan,https://tmssl.akamaized.net//images/flagge/tiny/77.png?lm=1520611569,名古屋グランパス,期限付き,loan,loan,€0.25m,0.25,Loan,,true,
Japan,ja,2026-08-05 14:37 UTC,J.LEAGUE 公式 (jleague.jp) · 移籍情報 2026/27,€,J1|J2|J3,J1,水戸ホーリーホック,,mito,https://www.jleague.jp/image/clubs/mito.svg,in,2026-07-01,田村 遊吏,,1657455,,,,,,DF,DF,,,桃山学院大学,新加入,transfer,,,,,,false,
Japan,ja,2026-08-05 14:37 UTC,J.LEAGUE 公式 (jleague.jp) · 移籍情報 2026/27,€,J1|J2|J3,J1,水戸ホーリーホック,,mito,https://www.jleague.jp/image/clubs/mito.svg,in,2026-06-28,ヤクブ スウォビィク,,1627462,,,,,,GK,GK,,,横浜FC,期限付き,loan,,,,,,false,
Japan,ja,2026-08-05 14:37 UTC,J.LEAGUE 公式 (jleague.jp) · 移籍情報 2026/27,€,J1|J2|J3,J1,水戸ホーリーホック,,mito,https://www.jleague.jp/image/clubs/mito.svg,in,2026-06-28,家泉 怜依,,1633171,,,,,26,DF,DF,Japan,https://tmssl.akamaized.net//images/flagge/tiny/77.png?lm=1520611569,北海道コンサドーレ札幌,新加入,transfer,other,€0.55m,0.55,?,,true,
Japan,ja,2026-08-05 14:37 UTC,J.LEAGUE 公式 (jleague.jp) · 移籍情報 2026/27,€,J1|J2|J3,J1,水戸ホーリーホック,,mito,https://www.jleague.jp/image/clubs/mito.svg,in,2026-06-26,仙波 大志,,1605464,,,,,26,MF,MF,Japan,https://tmssl.akamaized.net//images/flagge/tiny/77.png?lm=1520611569,サンフレッチェ広島,完全移籍,transfer,other,€0.275m,0.275,?,,true,
Japan,ja,2026-08-05 14:37 UTC,J.LEAGUE 公式 (jleague.jp) · 移籍情報 2026/27,€,J1|J2|J3,J1,水戸ホーリーホック,,mito,https://www.jleague.jp/image/clubs/mito.svg,in,2026-06-26,西原 源樹,,1646181,,,,,19,MF,MF,Japan,https://tmssl.akamaized.net//images/flagge/tiny/77.png?lm=1520611569,清水エスパルス,期限付き,loan,loan,€0.225m,0.225,Loan,,true,
Japan,ja,2026-08-05 14:37 UTC,J.LEAGUE 公式 (jleague.jp) · 移籍情報 2026/27,€,J1|J2|J3,J1,水戸ホーリーホック,,mito,https://www.jleague.jp/image/clubs/mito.svg,in,2026-06-23,岩﨑 博,Hiroshi Iwasaki,1639761,,,,,23,DF,DF,Japan,https://tmssl.akamaized.net//images/flagge/tiny/77.png?lm=1520611569,栃木SC,新加入,transfer,other,,0.0,?,,true,
Japan,ja,2026-08-05 14:37 UTC,J.LEAGUE 公式 (jleague.jp) · 移籍情報 2026/27,€,J1|J2|J3,J1,水戸ホーリーホック,,mito,https://www.jleague.jp/image/clubs/mito.svg,in,2026-06-19,内野 航太郎,,1639096,,,,,22,FW,FW,Japan,https://tmssl.akamaized.net//images/flagge/tiny/77.png?lm=1520611569,ブレンビーIF (デンマーク),期限付き,loan,loan,€0.125m,0.125,Loan,,true,
Japan,ja,2026-08-05 14:37 UTC,J.LEAGUE 公式 (jleague.jp) · 移籍情報 2026/27,€,J1|J2|J3,J1,水戸ホーリーホック,,mito,https://www.jleague.jp/image/clubs/mito.svg,in,2026-06-18,舩橋 佑,,1631701,,,,,23,MF,MF,Japan,https://tmssl.akamaized.net//images/flagge/tiny/77.png?lm=1520611569,鹿島アントラーズ,期限付き,loan,loan,€0.6m,0.6,Loan,,true,
Japan,ja,2026-08-05 14:37 UTC,J.LEAGUE 公式 (jleague.jp) · 移籍情報 2026/27,€,J1|J2|J3,J1,水戸ホーリーホック,,mito,https://www.jleague.jp/image/clubs/mito.svg,in,2026-06-16,木本 恭生,,1400642,,,,,32,DF,DF,Japan,https://tmssl.akamaized.net//images/flagge/tiny/77.png?lm=1520611569,FC東京,新加入,transfer,other,€0.2m,0.2,?,,true,
Japan,ja,2026-08-05 14:37 UTC,J.LEAGUE 公式 (jleague.jp) · 移籍情報 2026/27,€,J1|J2|J3,J1,浦和レッズ,,urawa,https://www.jleague.jp/image/clubs/urawa.svg,in,2026-07-01,林 幸多郎,,1635337,,,,,25,DF,DF,Japan,https://tmssl.akamaized.net//images/flagge/tiny/77.png?lm=1520611569,FC町田ゼルビア,新加入,transfer,other,€0.8m,0.8,?,,true,
Japan,ja,2026-08-05 14:37 UTC,J.LEAGUE 公式 (jleague.jp) · 移籍情報 2026/27,€,J1|J2|J3,J1,浦和レッズ,,urawa,https://www.jleague.jp/image/clubs/urawa.svg,in,2026-06-30,南野 遥海,,1636782,,,,,22,FW,FW,Japan,https://tmssl.akamaized.net//images/flagge/tiny/77.png?lm=1520611569,ガンバ大阪,新加入,transfer,other,€0.45m,0.45,?,,true,
Japan,ja,2026-08-05 14:37 UTC,J.LEAGUE 公式 (jleague.jp) · 移籍情報 2026/27,€,J1|J2|J3,J1,浦和レッズ,,urawa,https://www.jleague.jp/image/clubs/urawa.svg,in,2026-06-27,福井 光輝,,1609243,,,,,30,GK,GK,Japan,https://tmssl.akamaized.net//images/flagge/tiny/77.png?lm=1520611569,セレッソ大阪,新加入,transfer,other,€0.2m,0.2,?,,true,
Japan,ja,2026-08-05 14:37 UTC,J.LEAGUE 公式 (jleague.jp) · 移籍情報 2026/27,€,J1|J2|J3,J1,浦和レッズ,,urawa,https://www.jleague.jp/image/clubs/urawa.svg,in,2026-06-26,堀内 陽太,,1640478,,,,,21,MF,MF,Japan,https://tmssl.akamaized.net//images/flagge/tiny/77.png?lm=1520611569,FC琉球,復帰,loan-return,loan-return,€0.05m,0.05,End of loan,,true,
Japan,ja,2026-08-05 14:37 UTC,J.LEAGUE 公式 (jleague.jp) · 移籍情報 2026/27,€,J1|J2|J3,J1,浦和レッズ,,urawa,https://www.jleague.jp/image/clubs/urawa.svg,in,2026-06-25,工藤 孝太,,1632431,,,,,22,DF,DF,Japan,https://tmssl.akamaized.net//images/flagge/tiny/77.png?lm=1520611569,ファジアーノ岡山,復帰,loan-return,loan-return,€0.5m,0.5,End of loan,,true,
Japan,ja,2026-08-05 14:37 UTC,J.LEAGUE 公式 (jleague.jp) · 移籍情報 2026/27,€,J1|J2|J3,J1,浦和レッズ,,urawa,https://www.jleague.jp/image/clubs/urawa.svg,in,2026-06-23,新井 栄聡,,1613204,,,,,30,GK,GK,Japan,https://tmssl.akamaized.net//images/flagge/tiny/77.png?lm=1520611569,FC町田ゼルビア,新加入,transfer,other,€0.05m,0.05,?,,true,
Japan,ja,2026-08-05 14:37 UTC,J.LEAGUE 公式 (jleague.jp) · 移籍情報 2026/27,€,J1|J2|J3,J1,浦和レッズ,,urawa,https://www.jleague.jp/image/clubs/urawa.svg,in,2026-06-22,水沼 宏太,,700805,,,,,36,MF,MF,Japan,https://tmssl.akamaized.net//images/flagge/tiny/77.png?lm=1520611569,ニューカッスル・ユナイテッド・ジェッツFC (オーストラリア),新加入,transfer,free,€0.25m,0.25,Free,0.0,true,
Japan,ja,2026-08-05 14:37 UTC,J.LEAGUE 公式 (jleague.jp) · 移籍情報 2026/27,€,J1|J2|J3,J1,浦和レッズ,,urawa,https://www.jleague.jp/image/clubs/urawa.svg,in,2026-06-19,笹 修大,,1650534,,,,,19,MF,MF,Japan,https://tmssl.akamaized.net//images/flagge/tiny/77.png?lm=1520611569,FC今治,新加入,transfer,other,€0.325m,0.325,?,,true,
Japan,ja,2026-08-05 14:37 UTC,J.LEAGUE 公式 (jleague.jp) · 移籍情報 2026/27,€,J1|J2|J3,J1,ジェフユナイテッド千葉,,chiba,https://www.jleague.jp/image/clubs/chiba.svg,in,2026-07-31,飯田 貴敬,,1603283,,,,,31,DF,DF,Japan,https://tmssl.akamaized.net//images/flagge/tiny/77.png?lm=1520611569,水戸ホーリーホック,新加入,transfer,other,€0.3m,0.3,?,,true,
Japan,ja,2026-08-05 14:37 UTC,J.LEAGUE 公式 (jleague.jp) · 移籍情報 2026/27,€,J1|J2|J3,J1,ジェフユナイテッド千葉,,chiba,https://www.jleague.jp/image/clubs/chiba.svg,in,2026-07-28,マテウス インディオ,,,,,,,,MF,MF,,,アトレチコ・ゴイアニエンセ (ブラジル),新加入,transfer,,,,,,false,
Japan,ja,2026-08-05 14:37 UTC,J.LEAGUE 公式 (jleague.jp) · 移籍情報 2026/27,€,J1|J2|J3,J1,ジェフユナイテッド千葉,,chiba,https://www.jleague.jp/image/clubs/chiba.svg,in,2026-07-20,矢村 健,,1619726,,,,,29,FW,FW,Japan,https://tmssl.akamaized.net//images/flagge/tiny/77.png?lm=1520611569,藤枝MYFC,新加入,transfer,other,€0.35m,0.35,?,,true,
Japan,ja,2026-08-05 14:37 UTC,J.LEAGUE 公式 (jleague.jp) · 移籍情報 2026/27,€,J1|J2|J3,J1,ジェフユナイテッド千葉,,chiba,https://www.jleague.jp/image/clubs/chiba.svg,in,2026-07-04,ホシャ,,1657561,,,,,,FW,FW,,,ラコフ・チェンストホヴァ (ポーランド),新加入,transfer,,,,,,false,
Japan,ja,2026-08-05 14:37 UTC,J.LEAGUE 公式 (jleague.jp) · 移籍情報 2026/27,€,J1|J2|J3,J1,ジェフユナイテッド千葉,,chiba,https://www.jleague.jp/image/clubs/chiba.svg,in,2026-06-26,ダニエル ホール,,1657490,,,,,,DF,DF,,,オークランドFC (ニュージーランド),新加入,transfer,,,,,,false,
Japan,ja,2026-08-05 14:37 UTC,J.LEAGUE 公式 (jleague.jp) · 移籍情報 2026/27,€,J1|J2|J3,J1,ジェフユナイテッド千葉,,chiba,https://www.jleague.jp/image/clubs/chiba.svg,in,2026-06-25,岡本 享也,Michiya Okamoto,1618091,,,,,31,GK,GK,Japan,https://tmssl.akamaized.net//images/flagge/tiny/77.png?lm=1520611569,テゲバジャーロ宮崎,復帰,loan-return,loan-return,,0.0,End of loan,,true,
Japan,ja,2026-08-05 14:37 UTC,J.LEAGUE 公式 (jleague.jp) · 移籍情報 2026/27,€,J1|J2|J3,J1,ジェフユナイテッド千葉,,chiba,https://www.jleague.jp/image/clubs/chiba.svg,in,2026-06-24,エリソン,,1645985,,,,,,FW,FW,,,川崎フロンターレ,新加入,transfer,,,,,,false,
Japan,ja,2026-08-05 14:37 UTC,J.LEAGUE 公式 (jleague.jp) · 移籍情報 2026/27,€,J1|J2|J3,J1,柏レイソル,,kashiwa,https://www.jleague.jp/image/clubs/kashiwa.svg,in,2026-06-30,遠藤 渓太,,1600177,,,,,28,MF,MF,Japan,https://tmssl.akamaized.net//images/flagge/tiny/77.png?lm=1520611569,FC東京,新加入,transfer,other,€0.6m,0.6,?,,true,
Japan,ja,2026-08-05 14:37 UTC,J.LEAGUE 公式 (jleague.jp) · 移籍情報 2026/27,€,J1|J2|J3,J1,柏レイソル,,kashiwa,https://www.jleague.jp/image/clubs/kashiwa.svg,in,2026-06-28,満田 誠,,1605463,,,,,26,MF,MF,Japan,https://tmssl.akamaized.net//images/flagge/tiny/77.png?lm=1520611569,ガンバ大阪,期限付き,loan,loan,€0.8m,0.8,Loan,,true,
Japan,ja,2026-08-05 14:37 UTC,J.LEAGUE 公式 (jleague.jp) · 移籍情報 2026/27,€,J1|J2|J3,J1,柏レイソル,,kashiwa,https://www.jleague.jp/image/clubs/kashiwa.svg,in,2026-06-26,麻田 将吾,,1603180,,,,,27,DF,DF,Japan,https://tmssl.akamaized.net//images/flagge/tiny/77.png?lm=1520611569,京都サンガF.C.,新加入,transfer,other,€0.325m,0.325,?,,true,
Japan,ja,2026-08-05 14:37 UTC,J.LEAGUE 公式 (jleague.jp) · 移籍情報 2026/27,€,J1|J2|J3,J1,柏レイソル,,kashiwa,https://www.jleague.jp/image/clubs/kashiwa.svg,in,2026-06-25,若原 智哉,,1601841,,,,,,GK,GK,Japan,https://tmssl.akamaized.net//images/flagge/tiny/77.png?lm=1520611569,ジェフユナイテッド千葉,新加入,transfer,,,0.33,,,true,
Japan,ja,2026-08-05 14:37 UTC,J.LEAGUE 公式 (jleague.jp) · 移籍情報 2026/27,€,J1|J2|J3,J1,柏レイソル,,kashiwa,https://www.jleague.jp/image/clubs/kashiwa.svg,in,2026-06-23,弓場 堅真,,1635506,,,,,25,MF,MF,Japan,https://tmssl.akamaized.net//images/flagge/tiny/77.png?lm=1520611569,サガン鳥栖,新加入,transfer,other,€0.5m,0.5,?,,true,
Japan,ja,2026-08-05 14:37 UTC,J.LEAGUE 公式 (jleague.jp) · 移籍情報 2026/27,€,J1|J2|J3,J1,FC東京,,ftokyo,https://www.jleague.jp/image/clubs/fc-tokyo.svg,in,2026-08-04,安斎 颯馬,Soma Anzai,,,,,,23,MF,MF,Japan,https://tmssl.akamaized.net//images/flagge/tiny/77.png?lm=1520611569,ＦＣペナフィエル (ポルトガル),復帰,loan-return,,,0.55,,,true,
Japan,ja,2026-08-05 14:37 UTC,J.LEAGUE 公式 (jleague.jp) · 移籍情報 2026/27,€,J1|J2|J3,J1,FC東京,,ftokyo,https://www.jleague.jp/image/clubs/fc-tokyo.svg,in,2026-07-17,ニコライ ヴァリス,,1657562,,,,,,MF,MF,,,ブレンビーIF (デンマーク),新加入,transfer,,,,,,false,
Japan,ja,2026-08-05 14:37 UTC,J.LEAGUE 公式 (jleague.jp) · 移籍情報 2026/27,€,J1|J2|J3,J1,FC東京,,ftokyo,https://www.jleague.jp/image/clubs/fc-tokyo.svg,in,2026-07-15,渡邊 麻舟,,1646459,,,,,,GK,GK,,,ＦＣ東京Ｕ－１８,新加入,transfer,,,,,,false,
Japan,ja,2026-08-05 14:37 UTC,J.LEAGUE 公式 (jleague.jp) · 移籍情報 2026/27,€,J1|J2|J3,J1,FC東京,,ftokyo,https://www.jleague.jp/image/clubs/fc-tokyo.svg,in,2026-07-15,新堀 恵太,,1646458,,,,,,GK,GK,,,ＦＣ東京Ｕ－１８,新加入,transfer,,,,,,false,
Japan,ja,2026-08-05 14:37 UTC,J.LEAGUE 公式 (jleague.jp) · 移籍情報 2026/27,€,J1|J2|J3,J1,FC東京,,ftokyo,https://www.jleague.jp/image/clubs/fc-tokyo.svg,in,2026-06-30,石原 広教,,1603257,,,,,27,DF,DF,Japan,https://tmssl.akamaized.net//images/flagge/tiny/77.png?lm=1520611569,浦和レッズ,新加入,transfer,other,€0.85m,0.85,?,,true,
Japan,ja,2026-08-05 14:37 UTC,J.LEAGUE 公式 (jleague.jp) · 移籍情報 2026/27,€,J1|J2|J3,J1,FC東京,,ftokyo,https://www.jleague.jp/image/clubs/fc-tokyo.svg,in,2026-06-30,本間 至恩,,1610939,,,,,25,MF,MF,Japan,https://tmssl.akamaized.net//images/flagge/tiny/77.png?lm=1520611569,浦和レッズ,新加入,transfer,other,€0.4m,0.4,?,,true,
Japan,ja,2026-08-05 14:37 UTC,J.LEAGUE 公式 (jleague.jp) · 移籍情報 2026/27,€,J1|J2|J3,J1,FC東京,,ftokyo,https://www.jleague.jp/image/clubs/fc-tokyo.svg,in,2026-06-27,永野 修都,,1642030,,,,,20,DF,DF,Japan,https://tmssl.akamaized.net//images/flagge/tiny/77.png?lm=1520611569,藤枝MYFC,復帰,loan-return,loan-return,€0.275m,0.275,End of loan,,true,
Japan,ja,2026-08-05 14:37 UTC,J.LEAGUE 公式 (jleague.jp) · 移籍情報 2026/27,€,J1|J2|J3,J1,東京ヴェルディ,,tokyov,https://www.jleague.jp/image/clubs/tokyo-v.svg,in,2026-07-23,柴戸 海,,1617891,,,,,30,MF,MF,Japan,https://tmssl.akamaized.net//images/flagge/tiny/77.png?lm=1520611569,浦和レッズ,新加入,transfer,free,€0.275m,0.275,Free,0.0,true,
Japan,ja,2026-08-05 14:37 UTC,J.LEAGUE 公式 (jleague.jp) · 移籍情報 2026/27,€,J1|J2|J3,J1,東京ヴェルディ,,tokyov,https://www.jleague.jp/image/clubs/tokyo-v.svg,in,2026-07-05,食野 壮磨,,1624845,,,,,25,MF,MF,Japan,https://tmssl.akamaized.net//images/flagge/tiny/77.png?lm=1520611569,栃木SC,復帰,loan-return,loan-return,€0.125m,0.125,End of loan,,true,
Japan,ja,2026-08-05 14:37 UTC,J.LEAGUE 公式 (jleague.jp) · 移籍情報 2026/27,€,J1|J2|J3,J1,東京ヴェルディ,,tokyov,https://www.jleague.jp/image/clubs/tokyo-v.svg,in,2026-07-01,キム ヒョンウ,,1645863,,,,,,FW,FW,,,大分トリニータ,新加入,transfer,,,,,,false,
Japan,ja,2026-08-05 14:37 UTC,J.LEAGUE 公式 (jleague.jp) · 移籍情報 2026/27,€,J1|J2|J3,J1,東京ヴェルディ,,tokyov,https://www.jleague.jp/image/clubs/tokyo-v.svg,in,2026-06-29,神田 奏真,,1646000,,,,,20,FW,FW,Japan,https://tmssl.akamaized.net//images/flagge/tiny/77.png?lm=1520611569,川崎フロンターレ,期限付き,loan,loan,€0.15m,0.15,Loan,,true,
Japan,ja,2026-08-05 14:37 UTC,J.LEAGUE 公式 (jleague.jp) · 移籍情報 2026/27,€,J1|J2|J3,J1,東京ヴェルディ,,tokyov,https://www.jleague.jp/image/clubs/tokyo-v.svg,in,2026-06-18,溝口 修平,,1636235,,,,,22,DF,DF,Japan,https://tmssl.akamaized.net//images/flagge/tiny/77.png?lm=1520611569,鹿島アントラーズ,期限付き,loan,loan,€0.2m,0.2,Loan,,true,
Japan,ja,2026-08-05 14:37 UTC,J.LEAGUE 公式 (jleague.jp) · 移籍情報 2026/27,€,J1|J2|J3,J1,FC町田ゼルビア,,machida,https://www.jleague.jp/image/clubs/machida.svg,in,2026-07-14,テテ イェンギ,,1656011,,,,,,FW,FW,,,リヴィングストンFC (スコットランド),完全移籍,transfer,,,,,,false,
Japan,ja,2026-08-05 14:37 UTC,J.LEAGUE 公式 (jleague.jp) · 移籍情報 2026/27,€,J1|J2|J3,J1,FC町田ゼルビア,,machida,https://www.jleague.jp/image/clubs/machida.svg,in,2026-07-09,明本 考浩,,1629442,,,,,28,MF,MF,Japan,https://tmssl.akamaized.net//images/flagge/tiny/77.png?lm=1520611569,OHルーヴェン (ベルギー),新加入,transfer,other,€1.5m,1.5,?,,true,
Japan,ja,2026-08-05 14:37 UTC,J.LEAGUE 公式 (jleague.jp) · 移籍情報 2026/27,€,J1|J2|J3,J1,FC町田ゼルビア,,machida,https://www.jleague.jp/image/clubs/machida.svg,in,2026-07-03,松尾 佑介,,1626167,,,,,28,MF,MF,Japan,https://tmssl.akamaized.net//images/flagge/tiny/77.png?lm=1520611569,浦和レッズ,新加入,transfer,other,€0.75m,0.75,?,,true,
Japan,ja,2026-08-05 14:37 UTC,J.LEAGUE 公式 (jleague.jp) · 移籍情報 2026/27,€,J1|J2|J3,J1,FC町田ゼルビア,,machida,https://www.jleague.jp/image/clubs/machida.svg,in,2026-07-03,ミッチェル デューク,,1300318,,,,,,FW,FW,,,マッカーサーFC (オーストラリア),新加入,transfer,,,,,,false,
Japan,ja,2026-08-05 14:37 UTC,J.LEAGUE 公式 (jleague.jp) · 移籍情報 2026/27,€,J1|J2|J3,J1,FC町田ゼルビア,,machida,https://www.jleague.jp/image/clubs/machida.svg,in,2026-07-02,ニコラス,,1643521,,,,,,GK,GK,,,市川サッカークラブ,新加入,transfer,,,,,,false,
Japan,ja,2026-08-05 14:37 UTC,J.LEAGUE 公式 (jleague.jp) · 移籍情報 2026/27,€,J1|J2|J3,J1,FC町田ゼルビア,,machida,https://www.jleague.jp/image/clubs/machida.svg,in,2026-06-07,アキ コッホ コバヤシ,,1657457,,,,,,GK,GK,,,Karlsruhe SC (ドイツ),新加入,transfer,,,,,,false,
Japan,ja,2026-08-05 14:37 UTC,J.LEAGUE 公式 (jleague.jp) · 移籍情報 2026/27,€,J1|J2|J3,J1,川崎フロンターレ,,kawasakif,https://www.jleague.jp/image/clubs/kawasaki.svg,in,2026-07-28,デリキ ラセルダ,,,,,,,,FW,FW,,,クイアバEC (ブラジル),新加入,transfer,,,,,,false,
Japan,ja,2026-08-05 14:37 UTC,J.LEAGUE 公式 (jleague.jp) · 移籍情報 2026/27,€,J1|J2|J3,J1,川崎フロンターレ,,kawasakif,https://www.jleague.jp/image/clubs/kawasaki.svg,in,2026-07-05,藤田 明日翔,,1646568,,,,,,DF,DF,,,川崎フロンターレＵ－１８,新加入,transfer,,,,,,false,
Japan,ja,2026-08-05 14:37 UTC,J.LEAGUE 公式 (jleague.jp) · 移籍情報 2026/27,€,J1|J2|J3,J1,川崎フロンターレ,,kawasakif,https://www.jleague.jp/image/clubs/kawasaki.svg,in,2026-07-05,小川 尋斗,,1646577,,,,,,MF,MF,,,川崎フロンターレＵ－１８,新加入,transfer,,,,,,false,
Japan,ja,2026-08-05 14:37 UTC,J.LEAGUE 公式 (jleague.jp) · 移籍情報 2026/27,€,J1|J2|J3,J1,川崎フロンターレ,,kawasakif,https://www.jleague.jp/image/clubs/kawasaki.svg,in,2026-07-01,ペドロ ホマーノ,,1657458,,,,,,DF,DF,,,ヴィラ・ノヴァFC (ブラジル),新加入,transfer,,,,,,false,
Japan,ja,2026-08-05 14:37 UTC,J.LEAGUE 公式 (jleague.jp) · 移籍情報 2026/27,€,J1|J2|J3,J1,川崎フロンターレ,,kawasakif,https://www.jleague.jp/image/clubs/kawasaki.svg,in,2026-07-01,カイキ ケイロス,,1657459,,,,,,FW,FW,,,ボタフォゴ (ブラジル),期限付き,loan,,,,,,false,
Japan,ja,2026-08-05 14:37 UTC,J.LEAGUE 公式 (jleague.jp) · 移籍情報 2026/27,€,J1|J2|J3,J1,川崎フロンターレ,,kawasakif,https://www.jleague.jp/image/clubs/kawasaki.svg,in,2026-06-08,髙橋 哲也,,,,,,,,DF,DF,,,関西大学,新加入,transfer,,,,,,false,
Japan,ja,2026-08-05 14:37 UTC,J.LEAGUE 公式 (jleague.jp) · 移籍情報 2026/27,€,J1|J2|J3,J1,横浜F・マリノス,,yokohamafm,https://www.jleague.jp/image/clubs/yokohama-fm.svg,in,2026-06-27,二田 理央,,1634323,,,,,23,FW,FW,Japan,https://tmssl.akamaized.net//images/flagge/tiny/77.png?lm=1520611569,浦和レッズ,新加入,transfer,other,€0.2m,0.2,?,,true,
Japan,ja,2026-08-05 14:37 UTC,J.LEAGUE 公式 (jleague.jp) · 移籍情報 2026/27,€,J1|J2|J3,J1,横浜F・マリノス,,yokohamafm,https://www.jleague.jp/image/clubs/yokohama-fm.svg,in,2026-06-26,ルベン ブランコ,,1657460,,,,,,GK,GK,,,ジローナFC (スペイン),新加入,transfer,,,,,,false,
Japan,ja,2026-08-05 14:37 UTC,J.LEAGUE 公式 (jleague.jp) · 移籍情報 2026/27,€,J1|J2|J3,J1,横浜F・マリノス,,yokohamafm,https://www.jleague.jp/image/clubs/yokohama-fm.svg,in,2026-06-17,知念 慶,,1607292,,,,,31,MF,MF,Japan,https://tmssl.akamaized.net//images/flagge/tiny/77.png?lm=1520611569,鹿島アントラーズ,新加入,transfer,other,€0.8m,0.8,?,,true,
Japan,ja,2026-08-05 14:37 UTC,J.LEAGUE 公式 (jleague.jp) · 移籍情報 2026/27,€,J1|J2|J3,J1,清水エスパルス,,shimizu,https://www.jleague.jp/image/clubs/shimizu.svg,in,2026-07-19,大空 星那,,1654115,,,,,,DF,DF,,,神村学園高等部,新加入,transfer,,,,,,false,
Japan,ja,2026-08-05 14:37 UTC,J.LEAGUE 公式 (jleague.jp) · 移籍情報 2026/27,€,J1|J2|J3,J1,清水エスパルス,,shimizu,https://www.jleague.jp/image/clubs/shimizu.svg,in,2026-07-03,ウォン ドゥジェ,,1604222,,,,,,MF,MF,,,ホール・ファカン・クラブ (ＵＡＥ),新加入,transfer,,,,,,false,
Japan,ja,2026-08-05 14:37 UTC,J.LEAGUE 公式 (jleague.jp) · 移籍情報 2026/27,€,J1|J2|J3,J1,清水エスパルス,,shimizu,https://www.jleague.jp/image/clubs/shimizu.svg,in,2026-06-27,オ セフン,,1503986,,,,,,FW,FW,,,FC町田ゼルビア,完全移籍,transfer,,,,,,false,
Japan,ja,2026-08-05 14:37 UTC,J.LEAGUE 公式 (jleague.jp) · 移籍情報 2026/27,€,J1|J2|J3,J1,清水エスパルス,,shimizu,https://www.jleague.jp/image/clubs/shimizu.svg,in,2026-06-27,ヴィニ ペイショット,,1657476,,,,,,FW,FW,,,FK ジェリェズニチャル・サラエヴォ (ボスニア・ヘルツェゴビナ),新加入,transfer,,,,,,false,
Japan,ja,2026-08-05 14:37 UTC,J.LEAGUE 公式 (jleague.jp) · 移籍情報 2026/27,€,J1|J2|J3,J1,清水エスパルス,,shimizu,https://www.jleague.jp/image/clubs/shimizu.svg,in,2026-06-26,須貝 英大,,1630225,,,,,27,DF,DF,Japan,https://tmssl.akamaized.net//images/flagge/tiny/77.png?lm=1520611569,京都サンガF.C.,新加入,transfer,other,€0.65m,0.65,?,,true,
Japan,ja,2026-08-05 14:37 UTC,J.LEAGUE 公式 (jleague.jp) · 移籍情報 2026/27,€,J1|J2|J3,J1,清水エスパルス,,shimizu,https://www.jleague.jp/image/clubs/shimizu.svg,in,2026-06-26,木下 康介,,1200538,,,,,31,FW,FW,Japan,https://tmssl.akamaized.net//images/flagge/tiny/77.png?lm=1520611569,サンフレッチェ広島,新加入,transfer,other,€0.55m,0.55,?,,true,
Japan,ja,2026-08-05 14:37 UTC,J.LEAGUE 公式 (jleague.jp) · 移籍情報 2026/27,€,J1|J2|J3,J1,清水エスパルス,,shimizu,https://www.jleague.jp/image/clubs/shimizu.svg,in,2026-06-16,ディエギーニョ,,1657470,,,,,,MF,MF,,,セアラーSC (ブラジル),新加入,transfer,,,,,,false,
Japan,ja,2026-08-05 14:37 UTC,J.LEAGUE 公式 (jleague.jp) · 移籍情報 2026/27,€,J1|J2|J3,J1,清水エスパルス,,shimizu,https://www.jleague.jp/image/clubs/shimizu.svg,in,2026-06-15,藤井 智也,,1629897,,,,,27,MF,MF,Japan,https://tmssl.akamaized.net//images/flagge/tiny/77.png?lm=1520611569,湘南ベルマーレ,新加入,transfer,other,€0.4m,0.4,?,,true,
